CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat
41630377,TAJ KABAB KING,Indian,"grand street 568 , NY, US",-73.9790036,40.71388590000001
50045370,AMY'S CAFE & BAKERY,Bakery,"4th ave 5713 , NY, US",-74.0166969,40.642064
41169686,LASAGNA RESTAURANT,Italian,"2 avenue 941 , NY, US",-73.9688609,40.7549043
50033574,CHEZ ALAIN RESTAURAUNT,African,"7th ave 2046 , NY, US",-73.94967919999999,40.8073352
40718574,WINDFALL,American,"west   39 street 23 , NY, US",-73.9838618,40.7524872
41462348,BENVENUTO CAFE,American,"franklin street 189 , NY, US",-74.00999759999999,40.7192894
41709826,RAJ'S INDIAN KITCHEN,Indian,"queens plaza south 2718 , NY, US",-73.93935359999999,40.74980410000001
41139219,DOKEBI GRILL,Korean,"grand street 199 , NY, US",-73.9970266,40.719002
41225503,AMALI,Mediterranean,"east   60 street 115 , NY, US",-73.968546,40.763391
50007748,MONTANA'S TRAIL HOUSE,American,"troutman st 445 , NY, US",-73.9216364,40.7079354
41672897,YUMMY TACO,Tex-Mex,"sutphin blvd 11404 , NY, US",-73.79394839999999,40.6860815
41487544,NANOOSH,Mediterranean,"madison avenue 173 , NY, US",-73.9831166,40.7472556
50000353,NOSTRAND AVENUE PUB,American,"nostrand ave 658 , NY, US",-73.95015719999999,40.67588990000001
41701493,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,"rockaway boulevard 13320 , NY, US",-73.8046784,40.6743908
50002491,AGORA TURKISH RESTAURANT,Turkish,"second avenue 1565 , NY, US",-73.95417189999999,40.7749493
41467086,SUBWAY,Sandwiches,"11 avenue 735 , NY, US",-73.9940187,40.7671297
50005379,PARISH,American,"7th ave 223 , NY, US",-73.99565989999999,40.7440522
41542242,CHELSEA HILTON GARDEN INN,American,"west   28 street 119 , NY, US",-73.99141639999999,40.7466515
41542473,PEKING KITCHEN CHINESE CUISINE,Chinese,"bradley avenue 309 , NY, US",-74.1313634,40.60366930000001
40979519,MR. WEDGE,American,"hunts point avenue 673 , NY, US",-73.8849836,40.8133771
50000055,BANKOK CUISINE,Thai,"70th road 10718 , NY, US",-73.84518659999999,40.72099679999999
41494274,ORIENTAL CHINESE KITCHEN,Chinese,"neptune avenue 390 , NY, US",-73.9670038,40.58034809999999
50018945,LOI ESTIATORIO,Greek,"w 58th st 132 , NY, US",-73.97797419999999,40.76537709999999
41713066,KASHKAVAL GARDEN,Mediterranean,"9 avenue 852 , NY, US",-73.9861998,40.7667799
41463516,MCDONALD'S,Hamburgers,"east   14 street 404 , NY, US",-73.98236539999999,40.7309045
50008039,CAFE LILY,Russian,"avenue o 42 , NY, US",-73.98356319999999,40.6100631
50042315,BOMBONADA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","saint nicholas ave 1405 , NY, US",-73.93423489999999,40.8489472
41480756,STAN'S SPORTS BAR,American,"river avenue 836 , NY, US",-73.9262026,40.8267567
41396810,PEACE FOOD CAFE,American,"amsterdam avenue 460 , NY, US",-73.9771488,40.7853284
41321731,SHALEL,Mediterranean,"west   70 street 65 , NY, US",-73.9793291,40.7760977
41113037,BITE,Mediterranean,"east   14 street 211 , NY, US",-73.9861641,40.7331583
41460700,THE PIG & WHISTLE PUB,American,"west   36 street 202 , NY, US",-73.990229,40.7522785
40512123,GREEN SYMPHONY,Vegetarian,"6 avenue 547 , NY, US",-73.99681389999999,40.738083
40939615,RAFFLES,American,"lexington avenue 511 , NY, US",-73.9731814,40.7548069
41720841,JADE FOOD,Chinese,"8 avenue 6223 , NY, US",-74.010987,40.633727
50009798,RINGOLEVIO,Mediterranean,"humboldt st 490 , NY, US",-73.9433212,40.7190868
50048150,INTERCONTINENTAL BARCLAY - BAR,Other,"e 48th st 111 , NY, US",-73.9734883,40.7557423
41296368,IL PASSATORE,Italian,"bushwick avenue 14 , NY, US",-73.9421192,40.7143322
50050950,LIANG'S SEAFOOD RESTAURANT,Seafood,"8th ave 4922 , NY, US",-73.9361717,40.8305148
41101851,BIRIYANI HOUSE,Bangladeshi,"43 street 4345 , NY, US",-73.92122429999999,40.7438551
50015494,DRUNKEN FISH,Japanese,"metropolitan ave 5235 , NY, US",-73.9130784,40.7135153
41294017,BIG DADDY'S,American,"2nd  avenue 1596 1598 , NY, US",-73.953007,40.775638
50000034,SIRI THAI,Thai,"10 avenue 641 , NY, US",-73.994202,40.7619425
50037793,SAFFRON INDIAN CUISINE,Indian,"braddock ave 23917 , NY, US",-73.7284076,40.7266991
40920440,DOS CAMINOS,Mexican,"park avenue south 373 , NY, US",-73.9844506,40.7421332
41703865,SAFFRON,Indian,"broadway 4404 , NY, US",-73.9334456,40.8549416
41396382,EL CONQUISTADOR RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 6304 , NY, US",-73.8980131,40.8898085
41418714,NUEVA AMBATENITA LA ESQUINA DEL SABOR,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","108 street 3924 , NY, US",-73.85904169999999,40.7507633
41031583,ZAYTOONS RESTAURANT,Mediterranean,"smith street 283 , NY, US",-73.9932709,40.68230490000001
40398586,JOSEPH'S RISTORANTE,Italian,"hanover square 3 , NY, US",-74.00962489999999,40.70499849999999
41688103,PRESS DINING & BEER ROOM,American,"atlantic avenue 620 , NY, US",-73.9752822,40.6826571
40564701,DOMINO'S,Pizza,"1st ave 943 , NY, US",-73.96550909999999,40.7551102
40365472,SPAIN RESTAURANT & BAR,Spanish,"west   13 street 113 , NY, US",-73.9979214,40.7371344
41606730,DELTA SKY CLUB,American,"jfk int airport 52 , NY, US",-73.77813909999999,40.6413111
41308685,EL PATRON MEXICAN GRILL,Mexican,"northern boulevard 19401 , NY, US",-73.7875286,40.75814200000001
40685819,DUNKIN' DONUTS,Donuts,"arthur kill road 1769 , NY, US",-74.1976871,40.559304
50005551,NEW FIRST COOK RESTAURANT,Chinese,"stillwell ave 2305 , NY, US",-73.9835895,40.5910285
41438435,LOS CATRACHOS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","beach street 125127 , NY, US",-74.00847139999999,40.72064630000001
41704282,FUKUROU,Japanese,"macdougal street 87 , NY, US",-74.0015073,40.7289445
41694556,L'ISOLA RESTAURANT,Italian,"metropolitan avenue 128 , NY, US",-73.9627964,40.7161683
50000318,CORBET & CONLEY,American,"e 23rd street 333 , NY, US",-73.9792143,40.7374827
41716448,HARLEM SHAKE,American,"west 124 street 100 , NY, US",-73.9463499,40.8071004
50012832,NATIONAL DINER,American,"westchester sq 135 , NY, US",-73.8420301,40.8406292
41609166,FLOWER DRUM HOUSE,Chinese,"31 street 2105 , NY, US",-73.908464,40.777671
41691155,LAMB NOODLE SOUP,Chinese,"main street 4128 , NY, US",-73.829437,40.757178
41212149,KYO-YA,Japanese,"east    7 street 94 , NY, US",-73.9853909,40.7266249
50016173,PS PIZZA SHOP,Italian,"broadway 3202 , NY, US",-73.9579792,40.8159025
50044398,CHUEN HING KITCHEN,Chinese,"101st ave 12618 , NY, US",-73.819231,40.691586
41538952,PAULINE AND SHARON'S,Pizza,"4 avenue 597 , NY, US",-73.9930335,40.6649652
41707964,900 PARK,Italian,"morris park avenue 900 , NY, US",-73.8589721,40.8465415
41249034,KENNEDY FRIED CHICKEN,Chicken,"lydig avenue 707 , NY, US",-73.8672606,40.8546228
41231506,STARBUCKS,CafÃ©/Coffee/Tea,"86 street 514 , NY, US",-73.9464402,40.7756311
50000814,PHO TAY HO 86 VIETNAMESE RESTAURANT,Vietnamese/Cambodian/Malaysia,"86th street 2351 , NY, US",-73.9901191,40.600054
41709587,MARIETTA,American,"clifton place 4143 , NY, US",-73.957132,40.688463
41362513,5IVE STEAK,Steak,"john f. kennedy intl air 0 , NY, US",-74.0059413,40.7127837
50003207,XHALE HOOKAH LOUNGE,American,"austin st 7011 , NY, US",-73.8462833,40.7209368
41640137,FRANKLIN HOTEL,Continental,"east   87 street 164 , NY, US",-73.9545322,40.7797244
40859658,KIMCHEE KOREAN RESTAURANT,Korean,"3 avenue 9324 , NY, US",-73.9906154,40.7286292
41313594,MUMBAI XPRESS,Indian,"hillside avenue 25605 , NY, US",-73.7117931,40.7368114
50001583,GREEK XPRESS,Greek,"prospect park west 263 , NY, US",-73.98170689999999,40.6584407
40709941,PEPOLINO,Italian,"west broadway 281 , NY, US",-74.0048846,40.7207548
41649418,BLAZIN BURGERS & GRILL,American,"46th ave 17214 , NY, US",-73.7928033,40.7530189
50004448,U.S. KENNEDY FRIED CHICKEN PIZZA,Chicken,"prospect ave 1335 , NY, US",-73.89788399999999,40.8292072
41705740,CUCUMBER,Japanese,"hylan blvd 4215 , NY, US",-74.1507841,40.5375164
41612649,MISH MASH GOURMET,American,"kings highway 1103 , NY, US",-73.96163659999999,40.607654
41436109,STARBUCKS,CafÃ©/Coffee/Tea,"5 avenue 575 , NY, US",-73.9782276,40.7562745
50001984,GINZA SUSHI,Japanese,"ocean avenue 2809 , NY, US",-73.94991739999999,40.5929643
40377325,JACKSON HOLE,American,"third avenue 521 , NY, US",-73.9775089,40.7461549
40400686,PEKING DUCK HOUSE,Chinese,"east   53 street 236 , NY, US",-73.96813999999999,40.756938
50000902,99 CENTS MEGA PIZZA,American,"lexington ave 1875 , NY, US",-73.94113109999999,40.7989046
50015970,FRESH & CO,American,"lexington ave 1260 , NY, US",-73.956374,40.778804
50016843,BERTI RESTAURANT & LOUNGE,Spanish,"sherman ave 25 , NY, US",-73.928258,40.8624616
50000609,FAMILY GARDEN RESTAURANT,Chinese,"leonard st 292 , NY, US",-74.00175399999999,40.7157378
40364296,HAPPY GARDEN,Chinese,"east kingsbridge road 277 , NY, US",-73.894223,40.863483
41718710,BCD TOFU HOUSE,Korean,"west   32 street 5 , NY, US",-73.9859614,40.7476189
41705335,WEST 8 HAPPY WOK,Chinese,"west    8 street 2875 , NY, US",-73.9754987,40.5778867
50008725,M SHANGHAI,Chinese,"grand st 292 , NY, US",-73.9919097,40.7177944
30112340,WENDY'S,Hamburgers,"flatbush avenue 469 , NY, US",-73.9617267,40.6629206
41523665,PARSON'S DINER,American,"parsons boulevard 2527 , NY, US",-73.8235657,40.7759807
41355729,PHIL'S CRUMMY CORNER,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","columbia street 323 , NY, US",-73.9788262,40.7198766
50000293,KENNEDY FRIED CHICKEN,Chicken,"morris ave 934 , NY, US",-73.9173731,40.8272771
41586161,SING SING KITCHEN,Chinese,"east 169 street 638 , NY, US",-73.9010876,40.8309858
41656254,LA VIDA LOCA RESTAURANT AND BAR,Mexican,"37 avenue 10101 , NY, US",-73.866252,40.7530069
40611024,MADAME X,American,"west houston street 94 , NY, US",-74.0000472,40.727302
41645852,HARLEM PUBLIC RESTAURANT,American,"broadway 3612 , NY, US",-73.9483513,40.828757
40383262,SISTINA RESTAURANT,Italian,"2 avenue 1555 , NY, US",-73.954471,40.7745681
41648318,KAFFE 1668,CafÃ©/Coffee/Tea,"greenwich street 401 , NY, US",-74.009672,40.7209155
41396554,NEW THRIVING RESTAURANT,Chinese,"liberty avenue 12012 , NY, US",-73.822726,40.686518
41172924,FORT HAMILTON DINER,American,"fourth avenue 9502 , NY, US",-74.03143949999999,40.6160142
41227203,FOOD MART,American,"randall avenue 1264 , NY, US",-73.8870496,40.8118443
50051434,PARADE CAFE,Sandwiches/Salads/Mixed Buffet,"caton ave 622 , NY, US",-73.97382999999999,40.6475076
50045694,NEW WAH LUNG KITCHEN,Chinese,"21st ave 2111 , NY, US",-73.9504682,40.6011033
41586226,GOOD GOOD TASTE,Chinese,"market street 13 , NY, US",-73.99478549999999,40.71338960000001
41552659,YIP SZECHUAN RESTAURANT,Chinese,"myrtle avenue 6541 , NY, US",-73.88925739999999,40.7014198
40605770,DUNKIN' DONUTS,Donuts,"steinway street 3045 , NY, US",-73.9159446,40.7626987
40849391,ENNJU,Japanese,"east   17 street 20 , NY, US",-73.9912361,40.7372725
50001323,MAYHEM & STOUT,Sandwiches,"2nd ave 711 , NY, US",-73.9742291,40.7476135
41053105,GIRASOL BAKERY,Bakery,"5 avenue 690 , NY, US",-73.9756699,40.76141399999999
41417339,Noodle Den,Thai,"park avenue south 435 , NY, US",-73.9830923,40.7442248
41292582,TACOS PUEBLA RESTAURANT,Mexican,"grand concourse 2181 , NY, US",-73.9016548,40.8555728
50040292,AFFY'S PREMIUM GRILL,American,"coney island ave 1909 , NY, US",-73.9623132,40.610873
50013326,BASIL BRICK OVEN,Pizza/Italian,"astoria blvd 2817 , NY, US",-73.92006959999999,40.77081159999999
50002986,SAVORY KITCHEN,Chinese,"grand street 237 , NY, US",-73.9946168,40.7181918
41595193,THE PAVILION,American,"prospect park west 188 , NY, US",-73.9797617,40.6616244
41252052,MARKT CAFE RESTAURANT,American,"6 avenue 676 , NY, US",-73.99340839999999,40.741603
41309690,HAKATA TON TON,Japanese,"grove street 61 , NY, US",-74.0033105,40.7333325
41566594,"ULTIMATE FITNESS, QUEENS",American,"brooklyn queens expressway west 2650 , NY, US",-73.90228069999999,40.7613433
41624867,BEAR,Russian,"31 avenue 1214 , NY, US",-73.93303,40.768372
41637430,NEW HOUSE GARDEN,Chinese,"avenue x 2102 , NY, US",-73.9489585,40.592661
41561225,HOT CHIX,Chicken,"dekalb avenue 110 , NY, US",-73.97830909999999,40.6896283
50004585,SNACK EOS,Greek,"9th ave 522 , NY, US",-73.9938521,40.756338
50048515,ZURUTTO RAMEN & GYOZA BAR,Japanese,"w 72nd st 142 , NY, US",-73.9804777,40.7778272
41269160,MILLARD FILLMORES TAVERN,American,"65 avenue 16602 , NY, US",-73.802701,40.736441
50045654,LA CHACRA,Peruvian,"bath ave 1928 , NY, US",-74.0031317,40.602018
41574556,CHINA KITCHEN,Chinese,"church avenue 3312 , NY, US",-73.94620549999999,40.6507994
50039990,SAGAPONACK,Seafood,"w 22nd st 4 , NY, US",-73.9907772,40.7409426
41136253,VICTOR'S COFFEE SHOP,Spanish,"jamaica avenue 21261 , NY, US",-73.745029,40.716367
41681319,DUCKS EATERY,American,"east   12 street 351 , NY, US",-73.9837257,40.7303392
41028321,D'ANGELO'S PIZZA,Pizza,"east gun hill road 902 , NY, US",-73.8603571,40.8751858
41710320,KISSENA RESTAURANT,Chinese,"kissena boulevard 6010 , NY, US",-73.8153592,40.7397219
50000458,BEVERLEY PIZZA & CAFE,Pizza,"e 2nd st 358 , NY, US",-73.9794099,40.72023360000001
41236405,DUNKIN' DONUTS,Donuts,"3 avenue 7111 , NY, US",-73.9906154,40.7286292
41688043,ITALIAN FOOD CENTER,Italian,"mulberry street 161 , NY, US",-73.9972252,40.71959529999999
50004870,CHINA MOON CHINESE RESTAURANT,Chinese,"linden blvd 21613 , NY, US",-73.742963,40.696278
50016534,FORBIDDEN CITY NY,Other,"fowler ave 13101 , NY, US",-73.8355871,40.7513841
41470237,RUINAS DE COPAN,Spanish,"brook avenue 483 , NY, US",-73.916082,40.813523000000004
50005789,KASHMIR,Middle Eastern,"9th ave 478 , NY, US",-73.9948512,40.7549783
41641295,SWEET HEART LOVELY BAKERY,Chinese,"avenue u 123 , NY, US",-73.979838,40.596455
40386793,SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),American,"56 avenue 22205 , NY, US",-73.7582439,40.7537534
41686442,SUBWAY,Sandwiches,"21 street 3942 , NY, US",-73.9413008,40.7555661
41477202,CLAY,American,"west   14 street 25 , NY, US",-73.9948591,40.7368588
40570634,AN BEAL BOCHT CAFE,American,"west  238 street 445 , NY, US",-73.9050086,40.8875252
50004944,TONEL RESTAURANT & LOUNGE,Creole,"rogers ave 1236 , NY, US",-73.9515601,40.6396679
41633762,PRODIGY COFFEE,CafÃ©/Coffee/Tea,"carmine street 33 , NY, US",-74.0032287,40.7302857
41096895,JIMBO'S HAMBURGER PLACE,American,"west  154 street 301 , NY, US",-73.93805429999999,40.8287532
41449148,TAZ CAFE,American,"pine street 54 , NY, US",-74.0085182,40.7068228
40991804,EL VALLE RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","southern boulevard 794 , NY, US",-73.8961199,40.81590569999999
50032825,CROWN FRIED CHICKEN,Chicken,"newkirk ave 1604 , NY, US",-73.96221419999999,40.6358531
50005784,"ORGANIC FOOD, NATURAL JUICES AND COFFEE SHOP",Spanish,"roosevelt ave 9706 , NY, US",-73.8680839,40.7492966
50000956,LA CHOZA DEL GORDO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","northern blvd 41-05 , NY, US",-73.92253989999999,40.7530139
50004878,SIGLO 21 LOUNGE,American,"42 street 202 , NY, US",-73.9742121,40.7504532
41058883,UPSTAIRS  BAR,Asian,"canal street 59 , NY, US",-73.9920321,40.7151141
41175252,MAD FOR CHICKEN,Korean,"northern boulevard 15718 , NY, US",-73.8077582,40.7633975
41704465,KING HOUSE,Chinese,"roosevelt avenue 10870 , NY, US",-73.8560509,40.7512718
40716092,TRIBECA PARK CAFE,Delicatessen,"walker street 1 , NY, US",-74.0054595,40.7198099
50044480,BEER SHOP,Other,"amsterdam ave 422 , NY, US",-73.977963,40.78410299999999
41596385,FAIRFIELD INN MARRIOTT,American,"van dam street 5230 , NY, US",-73.9363383,40.7362166
50013405,WAH YONG KITCHEN,Chinese,"w 168th st 112 , NY, US",-73.92482679999999,40.8381785
41591603,ARIS POLLOS A LA BRASA,Spanish,"knickerbocker avenue 691 , NY, US",-73.9107435,40.6947377
40578124,IL POSTINO,Italian,"east   49 street 337 , NY, US",-73.9674258,40.75381489999999
41575236,REGGAE FOOD RESTAURANT & LOUNGE,Caribbean,"merrick boulevard 12926 , NY, US",-73.763381999999993,40.6803567
40948723,PAQUITOS,Mexican,"1 avenue 143 , NY, US",-73.9852496,40.728143
50037330,GRANDCHAMPS,Creole,"patchen ave 197 , NY, US",-73.926152,40.684702
41231645,PARIGOT,French,"grand street 155 , NY, US",-73.99901129999999,40.7198596
40545967,TASTEE CORNER,American,"30 avenue 3020 , NY, US",-73.9217386,40.766832
50017199,SEKEND SUN,American,"broadway 3211 , NY, US",-73.95816260000001,40.8161539
41636384,BELL DINER,American,"73 avenue 21525 , NY, US",-73.7585801,40.7409415
41369239,NATIONAL BAKERY,Bakery,"westchester avenue 2214 , NY, US",-73.8511085,40.8342496
41341734,CHINA VILLAGE RESTAURANT,Chinese,"baxter street 94 , NY, US",-73.9998923,40.7170858
40892252,ERNST & YOUNG CAFE,American,"times square 5 , NY, US",-73.98751539999999,40.7559449
41650577,DELHI HEIGHTS,Indian,"howard avenue 156 , NY, US",-73.9200548,40.6830277
50008942,VIVI BUBBLE TEA,"Juice, Smoothies, Fruit Salads","8th ave 5924 , NY, US",-73.9361717,40.8305148
41609236,LUNG FONG  RESTAURANT,Chinese,"east  180 street 870 , NY, US",-73.8832259,40.8451326
41341837,BARTOLINO'S RISTORANTE,Italian,"broadway 3415 , NY, US",-73.95374340000001,40.8225754
40762474,OLYMPIC CAFE,CafÃ©/Coffee/Tea,"12 avenue 711 , NY, US",-73.9975759,40.7694365
50004726,Fire Grilled Burgers,American,"bay st 1077 , NY, US",-74.06743,40.6172286
41659574,THE NUAA,Thai,"1 avenue 1122 , NY, US",-73.9604705,40.76105
50047509,FILLMORE DELICATESSEN,Sandwiches/Salads/Mixed Buffet,"3rd ave 1668 , NY, US",-73.950844,40.783674
50010848,Pizza Italia,Pizza/Italian,"w 17th st 307 , NY, US",-74.0014595,40.7419616
40863963,BURGER KING,Hamburgers,"jerome avenue 1380 , NY, US",NA,NA
50038853,EASTLANDS,American,"wilson ave 53 , NY, US",-73.9286406,40.70265149999999
41557884,KASBAH BBQ & GRILL,Jewish/Kosher,"west   85 street 251 , NY, US",-73.9774279,40.7879977
41309709,MULTI TASTES DINER,American,"st james place 23 , NY, US",-73.9994757,40.71143740000001
41339476,LANGQI SEAFOOD RESTAURANT,Chinese,"7 avenue 5701 , NY, US",-74.009883,40.6383129
41206524,DOUGH,American,"lafayette avenue 318 , NY, US",-73.96295479999999,40.6883363
41615714,MISTURA PERUANA RESTAURANT,Spanish,"jamaica avenue 8423 , NY, US",-73.860179,40.69265
50007216,LA BONANZA BAKERY,Bakery,"liberty ave 9314 , NY, US",-73.8452349,40.6800213
50000307,JOHNNY'S FRIED CHICKEN,Chicken,"shakespeare ave 1350 , NY, US",-73.9220223,40.8406933
41704598,DUNKIN' DONUTS,Donuts,"broadway 3369 , NY, US",-73.9546965,40.8210674
41384605,BALDOR SPECIALTY FOODS,American,"food center drive 155 , NY, US",-73.8734801,40.8091543
41188476,PAPATZUL,Mexican,"grand street 55 , NY, US",-74.00367270000001,40.7221496
50015312,KENNEDY FRIED CHICKEN,Chicken,"mermaid ave 2325 , NY, US",-73.9909547,40.5761478
40621241,CAFFE EGIDIO,Bakery,"east  187 street 622 , NY, US",-73.8868759,40.854945
41635776,THE GRAHAM,American,"graham avenue 190 , NY, US",-73.9433392,40.7082884
41436594,HUNTER COLLEGE,American,"east   25 street 425 , NY, US",-73.97657079999999,40.7379675
41322812,ROCKY'S PIZZERIA & RESTAURANT II,Pizza/Italian,"2 avenue 607 , NY, US",-73.9764532,40.7443999
41259825,MARIE'S GOURMET,American,"victory boulevard 977 , NY, US",-74.0992945,40.6203549
40999268,HIBISCUS RESTAURANT,Caribbean,"101 avenue 12418 , NY, US",-73.82099099999999,40.691103
41547897,EDO SUSHI TERIYAKI NOODLE,Japanese,"east   17 street 9 , NY, US",-73.991283,40.73772599999999
50033183,GEISHA SUSHI,Asian,"broadway 3470 , NY, US",-73.9517299,40.8240874
50043033,ASIAN 83,Chinese,"2nd ave 1605 , NY, US",-73.95318639999999,40.7762324
41366292,CARIDAD RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","east  170 street 51 , NY, US",-73.91595149999999,40.8398945
50000719,THE IMMIGRANT TAP ROOM,Other,"e 9th st 341 , NY, US",-73.98536519999999,40.7285659
41632951,MCDONALD'S,Hamburgers,"fulton street 1531 , NY, US",NA,NA
40929887,JIMMYS AMERICAN GRILL & BAR,American,"6 avenue 990 , NY, US",-73.9862416,40.7512913
41001763,ORIENTAL GARDEN RESTAURANT,Chinese,"elizabeth street 14 , NY, US",-73.9969389,40.7158069
41374209,JOHN'S FRIED CHICKEN,Chicken,"west 207 street 512 , NY, US",-73.919838,40.864992
40384222,PJ MORANS,Irish,"east   48 street 3 , NY, US",-73.9774875,40.7572463
41527419,SURYA SWEETS & SNACKS,Vegetarian,"hillside avenue 25018 , NY, US",-73.7166945,40.7353085
41662163,WOLF & LAMB,Jewish/Kosher,"coney island avenue 1635 , NY, US",-73.96346299999999,40.6174842
41706074,MEI YU SPRING RESTAURANT,Chinese,"catherine street 29 , NY, US",-73.9969739,40.7125434
41389275,OAXACA DELI AND TAQUERIA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","castleton avenue 1240 , NY, US",-74.1239212,40.6339156
41565346,BLIMPIE,Sandwiches,"east gunhill road 85 , NY, US",-73.8794643,40.8818092
50018415,BREAD & BUTTER,American,"e 44th st 14 , NY, US",-73.9790553,40.7542324
50004299,EMMETTS,American,"macdougal st 50 , NY, US",-74.0024945,40.7273163
41397464,SAMMY'S ORIGINAL SHRIMP BOX,Seafood,"city island avenue 64 , NY, US",-73.7833873,40.8395907
40374507,MCDONALD'S,Hamburgers,"court street 82 , NY, US",-73.9918551,40.6914099
40785901,TOBACCO ROAD,American,"west   41 street 355 , NY, US",-73.99257779999999,40.7577336
41485126,OUTBACK STEAKHOUSE,American,"86 street 1475 , NY, US",-74.0093217,40.6120264
40424437,CAPRI BAKERY,Bakery,"east  116 street 186 , NY, US",-73.9404346,40.7981175
41327097,SURFSIDE BAGELS,Bagels/Pretzels,"rockaway beach boulevard 9511 , NY, US",-73.8176361,40.5853246
41611717,KIMCHI GRILL,Korean,"washington avenue 766 , NY, US",-73.9634926,40.6750939
41704437,MA-N-POP SOUL FOOD,Soul Food,"lewis avenue 349 , NY, US",-73.93502620000001,40.6836614
50012621,JOEY PEPPERONIS PIZZA AND FAT BOYS CHICKEN AND RIBS,Pizza,"jamaica ave 16614 , NY, US",-73.7933252,40.7058311
50044582,LOVE BAKERY & CAFE,Bakery,"junction blvd 3213 , NY, US",-73.8744151,40.7582191
41462262,RUCHI INDIAN CUISINE,Indian,"cedar street 120 , NY, US",-74.0126432,40.7094992
41713348,HAPPY SU GARDEN,Chinese,"roosevelt avenue 13620 , NY, US",-73.8290528,40.7593211
41614152,SOTTO CASA,Pizza,"atlantic avenue 298 , NY, US",-73.9889985,40.68828329999999
40668464,TURKISH CUISINE,Turkish,"9 avenue 631 , NY, US",-73.99170409999999,40.7601202
41191947,CAFE LINCOLN,American,"east  149 street 253 , NY, US",-73.9231288,40.8176743
50000937,MIKE DADDY'S PIZZA,Pizza,"7th avenue 449 , NY, US",-73.990415,40.7512715
41696878,99Â¢ HOT PIZZA,Pizza,"livingston street 255 , NY, US",-73.98328459999999,40.68882420000001
41412582,WRAPIDO,Mediterranean,"west   23 street 171 , NY, US",-73.9952891,40.7441737
41711196,ZOE CAFE,Egyptian,"west  121 street 301 , NY, US",-73.95335089999999,40.8079661
40392285,CHARLIE'S CORNER RESTAURANT & DELI,Spanish,"park avenue 537 , NY, US",-73.9685966,40.7643402
50044687,EL ATORADERO BROOKLYN,Mexican,"washington ave 708 , NY, US",-73.9637874,40.67686519999999
41649416,ADAYA AFRICAN AMERICAN RESTAURANT,African,"webster avenue 1715 , NY, US",-73.9035379,40.8435923
41351765,CHUNG HING CHINESE RESTAURANT,Chinese,"court street 157 , NY, US",-73.9925161,40.6888377
50033138,BLACK CAT LES,CafÃ©/Coffee/Tea,"rivington st 172 , NY, US",-73.9845212,40.7191117
50012946,WENZHOU CUISINE,Chinese,"14th rd 12117 , NY, US",-73.8460288,40.7850217
